0.009743975,-0.19823092,-0.041775376,0.0427516,-0.069280915,0.09362435,0.13095477,-0.04105572,0.0055995546,0.114519514,0.008485636,-0.1810138,-0.010508878,-0.113094576,-0.19925755,0.09560409,0.021472353,0.12217001,0.017193519,-0.043256268,-0.04118616,0.087509066,-0.19718291,-0.07466985,-0.06924972,-0.27624288,-0.009890206,-0.1275729,-0.08802596,-0.3213341,0.18435356,0.031340577,-0.01116517,-0.07948686,-0.18320829,0.05824774,-0.06965439,-0.017041817,-0.008310407,-0.05930863,0.08332851,0.29096064,0.011290629,-0.2951879,-0.14671338,0.056542907,-0.09673451,0.05383604,-0.13450179,0.094030276,-0.07764918,-0.010043329,-0.038970582,0.09777462,0.13893166,0.09814638,0.023448374,-0.10091066,-0.032058217,0.086136945,0.01304787,0.15777355,-0.10472548,0.0034175487,0.109186806,-0.10675085,-0.10899111,-0.21789747,-0.14431463,-0.24620987,0.05062537,-0.02821384,-0.057871632,-0.014716973,0.050752163,0.16475703,0.022386268,0.11641151,-0.036558386,-0.012086851,0.105296634,0.19318806,0.0882649,0.08000058,-0.060760777,-0.2263257,0.13213548,-0.057421178,0.071106434,-0.01737791,-0.13444328,-0.20575213,-0.3190414,-0.18358104,0.10901235,-0.27097258,0.022198837,0.028098438,0.09580648,0.15682015,0.09559868,-0.03652382,0.023236163,-0.14068209,-0.0065428927,-0.19424605,0.12705283,0.046941742,-0.07237522,-0.03185516,0.10033267,0.12015107,-0.075639635,-0.014738696,-0.13074851,-0.2009942,0.07578247,-0.11058402,0.04557024,0.121898964,-0.05517312,0.04517489,-0.0953417,-0.017751567,-0.12106187,-0.02388606,0.23497495,-0.05782411
0.010974565,-0.19830143,-0.039222155,0.04165267,-0.0658798,0.09750639,0.1389751,-0.038714174,0.0037159137,0.11560389,0.0049648937,-0.18096027,-0.01127821,-0.11236562,-0.19992933,0.0973078,0.021649558,0.12865984,0.023373798,-0.041291848,-0.03860499,0.087738,-0.20210311,-0.077689216,-0.072169006,-0.28175747,-0.00687963,-0.12701857,-0.09456126,-0.32251662,0.18837762,0.034793057,-0.010923106,-0.08367179,-0.18772785,0.06368908,-0.073811114,-0.0171872,-0.008500643,-0.062422987,0.08784456,0.2927842,0.01112475,-0.296817,-0.14715667,0.05533458,-0.10018925,0.05616098,-0.13754942,0.09485578,-0.080680445,-0.009581586,-0.042259447,0.097749755,0.13941835,0.10139004,0.024577808,-0.105604865,-0.03856287,0.09011505,0.012271848,0.16042812,-0.10062374,0.0063026967,0.11031361,-0.10848713,-0.11197652,-0.21589153,-0.14710394,-0.25094172,0.050078228,-0.027858421,-0.061688088,-0.014337,0.0510832,0.16588737,0.020206705,0.12127054,-0.03937709,-0.011531494,0.10810247,0.19918734,0.092034176,0.08039832,-0.059159625,-0.23123461,0.13399768,-0.060578782,0.07371358,-0.019654028,-0.13599458,-0.2085381,-0.32330722,-0.19145207,0.10738511,-0.274297,0.02192926,0.03156372,0.09798966,0.16104984,0.09884837,-0.03678436,0.027428139,-0.13910288,-0.011105748,-0.19538553,0.12994716,0.045299903,-0.073980324,-0.037349064,0.100909136,0.12184565,-0.07197789,-0.012624817,-0.13306479,-0.20254074,0.0772605,-0.10884519,0.043467183,0.12675458,-0.062234536,0.039974786,-0.09755585,-0.01772096,-0.12273526,-0.024068637,0.23672195,-0.058606032
0.010691558,-0.1972006,-0.040611427,0.041811977,-0.06753924,0.089064196,0.12736076,-0.04028913,0.008458253,0.112887405,0.005108839,-0.18122481,-0.010659574,-0.11100718,-0.19573487,0.09676025,0.020529615,0.12122784,0.017300196,-0.042035185,-0.04026629,0.09047742,-0.1962804,-0.0738707,-0.06672265,-0.2750666,-0.008856716,-0.12866038,-0.086162426,-0.32010436,0.18232466,0.030625993,-0.013916485,-0.07910031,-0.17931686,0.06064604,-0.06757477,-0.015825812,-0.0120610595,-0.05573253,0.0822796,0.28948823,0.01181977,-0.2922452,-0.14489822,0.055239536,-0.09117488,0.052722074,-0.13231133,0.095217735,-0.07629807,-0.011086633,-0.038304195,0.0946967,0.13836756,0.098628975,0.023780324,-0.10052518,-0.030971177,0.08234434,0.0101396255,0.15985548,-0.09848509,0.00050086994,0.105800726,-0.10480128,-0.11013453,-0.21918909,-0.14379613,-0.24495594,0.054018706,-0.029102188,-0.05295838,-0.014164881,0.046243496,0.1604826,0.02193278,0.112630576,-0.03316855,-0.008501406,0.09955602,0.1907049,0.08356648,0.077584,-0.062200207,-0.22424985,0.1295668,-0.055888385,0.07117841,-0.01250337,-0.13197805,-0.20142986,-0.31377095,-0.17977917,0.10579676,-0.26986,0.021345709,0.024077877,0.09532659,0.15624265,0.096665114,-0.03355126,0.021005832,-0.1387678,-0.005385631,-0.19449244,0.12388476,0.047968082,-0.07520123,-0.03153397,0.10330157,0.119149014,-0.076050855,-0.014633147,-0.1268668,-0.1985714,0.07427793,-0.11143259,0.041109387,0.11960162,-0.05153192,0.04778918,-0.09682444,-0.017692499,-0.12017884,-0.02537298,0.23550293,-0.062217552
0.010723506,-0.20086902,-0.04126973,0.044232983,-0.0733333,0.086424634,0.12548774,-0.046193186,0.012604784,0.11719335,0.008454604,-0.19132699,-0.014394237,-0.10905768,-0.19985104,0.09687706,0.026651826,0.11795204,0.013866614,-0.040914357,-0.042824052,0.09148966,-0.19617648,-0.07298085,-0.06937008,-0.27565128,-0.012938919,-0.13009432,-0.08326594,-0.32806218,0.18347585,0.031445086,-0.015547415,-0.0742335,-0.1772548,0.06038356,-0.06231637,-0.013199222,-0.0151344165,-0.057494197,0.07832834,0.29855576,0.01254445,-0.29932058,-0.14623292,0.059155177,-0.08825806,0.04956204,-0.1292542,0.093653604,-0.07379916,-0.011762327,-0.038529843,0.09444653,0.13904941,0.099109575,0.026055973,-0.10185868,-0.027125422,0.076086245,0.008421343,0.16207507,-0.10268455,-0.0033012358,0.108049825,-0.10293924,-0.1080179,-0.22602326,-0.1456419,-0.24502482,0.0583416,-0.02880511,-0.049608346,-0.014313537,0.04314039,0.16335967,0.025873773,0.10763328,-0.0338809,-0.0045329044,0.09740625,0.19448805,0.082152076,0.08238087,-0.06430151,-0.22920407,0.12974261,-0.059626076,0.07025978,-0.010331745,-0.1373155,-0.20231809,-0.3170079,-0.17616253,0.10746487,-0.26817235,0.026988726,0.023568295,0.09648454,0.15321381,0.09223515,-0.037868932,0.012651369,-0.14544587,-0.0006765886,-0.20092857,0.1235139,0.047836993,-0.075826675,-0.023644807,0.106364034,0.11663051,-0.07985275,-0.013948487,-0.12961607,-0.20360328,0.0735105,-0.11981156,0.036735173,0.121286854,-0.044491,0.05739306,-0.097883224,-0.016819932,-0.121499404,-0.026230985,0.23897877,-0.065737054
0.016725045,-0.19529457,-0.03469603,0.03960899,-0.065729134,0.07781096,0.123242706,-0.044724364,0.021638017,0.1159337,-0.0016105864,-0.19462927,-0.017717568,-0.100744486,-0.18856698,0.09901434,0.026752116,0.11963379,0.0213923,-0.030904846,-0.03650313,0.09927903,-0.19560319,-0.07324925,-0.06802286,-0.27492473,-0.008495534,-0.1288695,-0.08266558,-0.32432428,0.18023895,0.03416782,-0.021688402,-0.07151528,-0.16582501,0.07230411,-0.056752343,-0.007712812,-0.025884673,-0.052053515,0.07645014,0.29747295,0.016623259,-0.29444218,-0.1402978,0.05381941,-0.07629922,0.045119267,-0.124181084,0.09307621,-0.06887494,-0.01493763,-0.037412137,0.087008,0.13712975,0.10085628,0.030197438,-0.105008006,-0.029388133,0.068069145,-0.00012328848,0.16719988,-0.08353284,-0.009862493,0.10188063,-0.09593061,-0.112183265,-0.22862318,-0.14413133,-0.24304537,0.06582714,-0.030170444,-0.037351955,-0.011843889,0.030475298,0.15485686,0.023803778,0.098476686,-0.029561337,0.0077337576,0.085304946,0.1940838,0.074870944,0.07824263,-0.06654424,-0.23080868,0.12220277,-0.06317879,0.07350727,-0.00033637974,-0.1337902,-0.19236094,-0.30769092,-0.17100167,0.09729717,-0.26447576,0.02863789,0.015362577,0.097136825,0.15168983,0.09320223,-0.03407473,0.007651329,-0.14115442,0.00077872584,-0.20392731,0.11596804,0.04565033,-0.08145666,-0.02311196,0.11353118,0.1138086,-0.07936826,-0.007019734,-0.12105077,-0.1984443,0.06947368,-0.121937655,0.017960206,0.12034452,-0.03855963,0.06229271,-0.10445432,-0.01429423,-0.12099276,-0.02725269,0.24076791,-0.07912588
0.01612435,-0.19487515,-0.04352532,0.03961988,-0.069853686,0.080893524,0.11481495,-0.04785094,0.01520228,0.11309896,0.008495485,-0.18852805,-0.016792892,-0.10396227,-0.18945067,0.09394563,0.024405751,0.10930367,0.011235188,-0.03261304,-0.040067576,0.09337759,-0.18610731,-0.07121411,-0.067419015,-0.26633492,-0.013787398,-0.12545271,-0.0746991,-0.3195963,0.17463198,0.030113539,-0.0156204365,-0.06419736,-0.1617621,0.056783188,-0.055256534,-0.009314467,-0.016769506,-0.05040135,0.06789469,0.2901629,0.01706659,-0.2915054,-0.14057471,0.052917887,-0.08258997,0.043753095,-0.123801045,0.08813526,-0.06317165,-0.013355574,-0.032154046,0.09482904,0.13559099,0.09298902,0.024783235,-0.09534367,-0.021882508,0.07052455,0.00995243,0.15627816,-0.09996144,-0.007871109,0.10463231,-0.09700706,-0.10415172,-0.22806075,-0.13827851,-0.23747967,0.0531042,-0.03199629,-0.039223157,-0.017638212,0.040618233,0.15969688,0.026163973,0.09809548,-0.03336328,-0.003278776,0.09060614,0.18533553,0.07963272,0.07922964,-0.06621546,-0.22351134,0.12139638,-0.05654084,0.068911806,-0.007522377,-0.13264742,-0.19539654,-0.3087176,-0.1643168,0.104050174,-0.26166245,0.02795684,0.012717017,0.092236765,0.14558898,0.08604932,-0.03698384,0.007362157,-0.14530383,0.00376696,-0.19839974,0.115337856,0.047342308,-0.0684467,-0.016411342,0.10445121,0.113046154,-0.085854016,-0.008111851,-0.1217849,-0.19544421,0.0670728,-0.11690598,0.030145574,0.11531636,-0.03638658,0.061526902,-0.09912102,-0.01415854,-0.11892199,-0.021256259,0.23434664,-0.06752494
0.016332682,-0.19382529,-0.045338575,0.038742904,-0.07181101,0.07851276,0.10919255,-0.049873795,0.017245483,0.11121363,0.011675542,-0.18967108,-0.019047184,-0.103203416,-0.18747406,0.09246554,0.024131801,0.10401447,0.006972066,-0.030987909,-0.040109828,0.09474478,-0.18066281,-0.07072353,-0.0669962,-0.2620499,-0.015611837,-0.124432966,-0.069187395,-0.31724626,0.17013551,0.028520001,-0.014919858,-0.05819455,-0.15613216,0.05317186,-0.052312065,-0.008699165,-0.017351154,-0.04844421,0.061661564,0.28870088,0.019815154,-0.2892446,-0.13913725,0.05161737,-0.07981539,0.03988251,-0.12088204,0.08450648,-0.058474056,-0.0152006205,-0.029134454,0.095606804,0.13493668,0.089538395,0.024662469,-0.09230008,-0.01830757,0.067248076,0.010715302,0.1530563,-0.10207955,-0.009640406,0.103380166,-0.09452736,-0.10185583,-0.22996564,-0.13397206,-0.2322824,0.051426172,-0.0341187,-0.035161633,-0.019208567,0.040706515,0.15868275,0.02746933,0.09282865,-0.03355832,-0.0036204765,0.08850165,0.18129265,0.0778121,0.07980158,-0.06687427,-0.2220932,0.11762169,-0.055567298,0.06894357,-0.006884183,-0.13242674,-0.19186448,-0.3059937,-0.15887247,0.10403517,-0.25777343,0.029847715,0.007734283,0.09043093,0.14024583,0.08191025,-0.038775295,0.002997214,-0.14709905,0.00734493,-0.19736095,0.11172352,0.046813022,-0.065578535,-0.012311243,0.102332845,0.11037956,-0.09034016,-0.0071406662,-0.11840675,-0.19487216,0.064152755,-0.1171127,0.029393643,0.11255799,-0.031931393,0.066175185,-0.098753884,-0.011149415,-0.11724224,-0.019058561,0.23198116,-0.06666505
0.022245172,-0.19068813,-0.040173035,0.035786156,-0.064978965,0.071836956,0.10864177,-0.049352534,0.023125764,0.11238955,0.001898108,-0.19253843,-0.02059461,-0.095672615,-0.17956263,0.09482977,0.025676278,0.10667176,0.014338146,-0.0229405,-0.03579189,0.09945946,-0.18269175,-0.0701126,-0.06605243,-0.26330715,-0.0125186965,-0.12381089,-0.07088819,-0.31705028,0.170285,0.03171725,-0.020730117,-0.05849732,-0.14808217,0.06369144,-0.047217328,-0.0032349387,-0.02583427,-0.044456232,0.0625051,0.2893517,0.021082692,-0.28772596,-0.13502471,0.04864262,-0.07109742,0.038594373,-0.1178963,0.08633652,-0.055615865,-0.01557908,-0.029475143,0.089396894,0.13319227,0.09279918,0.02769152,-0.09554235,-0.020403147,0.061101157,0.004090313,0.15923253,-0.08664391,-0.015378463,0.09999866,-0.09002445,-0.105143726,-0.23278825,-0.13643113,-0.2345683,0.058286518,-0.033871356,-0.02612221,-0.017306982,0.029602094,0.1530062,0.025736675,0.08724531,-0.029784214,0.0067635784,0.07876517,0.18322907,0.07300648,0.07598928,-0.06937033,-0.22347945,0.11380816,-0.058443308,0.069878496,0.001532332,-0.12981051,-0.18687178,-0.30019456,-0.15533064,0.09629673,-0.25709313,0.030433502,0.0034468947,0.09162204,0.14188719,0.08404952,-0.034632094,-0.00033368543,-0.14414434,0.0075895325,-0.20172594,0.107484125,0.046224833,-0.07050696,-0.011089957,0.110598266,0.10934499,-0.088488474,-0.0015088152,-0.11432132,-0.19022585,0.062154375,-0.12049809,0.013685996,0.11285068,-0.027200183,0.06909874,-0.104508124,-0.0122910375,-0.11818716,-0.021195402,0.23543155,-0.07910377
0.02511362,-0.18434548,-0.044700865,0.030553374,-0.065823175,0.06572773,0.09269949,-0.054126427,0.027922492,0.10547888,0.008735312,-0.19015543,-0.02707885,-0.091853306,-0.16909719,0.08972619,0.022813845,0.093223624,0.00530251,-0.015006246,-0.032363497,0.103258006,-0.1652709,-0.069279045,-0.06440743,-0.25052568,-0.01637102,-0.11748024,-0.057204287,-0.30398858,0.15639116,0.028313207,-0.016718453,-0.04288948,-0.12855494,0.05413636,-0.03937554,-0.0006365115,-0.027004052,-0.03855489,0.045692865,0.28045884,0.03089958,-0.27717316,-0.12875952,0.041857604,-0.062752865,0.028265571,-0.1117436,0.07454893,-0.039743297,-0.019999092,-0.018614056,0.09129538,0.1295856,0.08165875,0.02816182,-0.08618104,-0.013320546,0.055179793,0.007295642,0.14847837,-0.08856886,-0.019400988,0.096306734,-0.08237682,-0.0994022,-0.23497488,-0.12346915,-0.2194056,0.05048184,-0.040656116,-0.0139807,-0.022497956,0.030049702,0.14702085,0.025464155,0.07269019,-0.030503701,0.004301437,0.07340094,0.1710448,0.06927666,0.07334879,-0.0701072,-0.21731758,0.100326106,-0.056202985,0.07151703,0.0024350705,-0.12628327,-0.1756425,-0.28987437,-0.14046197,0.093972184,-0.24564864,0.033866066,-0.011380331,0.08566269,0.12698147,0.07339886,-0.039330915,-0.009853146,-0.1456696,0.016457511,-0.19546497,0.095669106,0.042344928,-0.06102744,-0.0009945936,0.10340778,0.10169387,-0.10061347,0.004557753,-0.10172995,-0.1847018,0.053089768,-0.117980756,0.009436715,0.10370429,-0.01791692,0.07789702,-0.104476616,-0.0035351599,-0.11206168,-0.012587054,0.22520982,-0.077308394
-0.07407947,0.039508667,0.038926784,-0.010041025,0.03642454,0.19101281,0.07403183,-0.02674912,-0.06332792,0.013479315,0.051977836,0.16801135,0.09807108,-0.12109527,-0.014705667,-0.04672087,-0.031464137,0.028823446,0.04927304,-0.04693979,0.060534596,-0.10102361,-0.03214131,0.06340829,0.05789538,-0.039049506,-0.049961556,0.12888713,-0.13299225,0.061925743,0.06729037,0.0060502533,0.12259931,-0.09959184,-0.05780273,-0.0729666,-0.08464602,-0.06934534,0.100779936,-0.1330334,0.19916382,-0.04423622,0.09985034,-0.12383017,-0.024574898,0.044078004,-0.104179695,0.010898801,-0.09302994,-0.12233564,0.0016870555,0.09169499,0.10310466,0.018449832,0.016871434,-0.040777944,0.009863394,-0.036437593,-0.07481361,0.1309535,0.085561916,-0.10512474,-0.12105504,0.07950747,0.101731546,0.007020073,-0.0031816494,0.16190882,-0.017483424,0.03024925,0.021264372,0.09124732,-0.0044155926,0.11102487,0.07980973,0.07051411,-0.042069525,0.0746613,0.041520882,-0.23099133,0.24840115,0.045920543,0.13155945,-0.03878546,0.021373194,0.07593647,-0.040399496,-0.070541345,0.11342883,-0.15134364,0.1429049,-0.12471016,-0.0765853,-0.074189365,0.082624316,-0.007423345,-0.0631316,0.15015952,0.00025152508,-0.012366591,0.037364487,-0.06974263,0.11426385,0.0843877,0.06347553,0.12497322,0.12370827,-0.09905149,0.01294708,0.0028082293,-0.046245176,0.0560171,0.070883535,0.007956767,-0.081988275,-0.031331092,0.1412067,-0.04663318,0.09671073,0.060992286,-0.036688775,-0.09549066,0.09887354,0.008695654,-0.007539844,0.05368121,-0.13216147,0.09251764
